main_headline,classification,year
Heat Causes Insanity and Death.,1,1900
HOUSE METERS AND WATER WASTE.,1,1900
Front Page 2 -- No Title,1,1900
Forest Fires in Michigan.,1,1900
Valuable Gifts to Mrs. Brown Potter.,1,1900
Ex-Congressman S. M. Clark Dead.,1,1900
Telegraph Lines to Dawson.,1,1900
CHICAGO QUOTATIONS.,1,1900
"""Dorp.""",1,1900
FURTHER RUSSIAN SUCCESSES.,1,1900
Obituary Notes.,1,1900
SUGGESTIONS FOR GOVERNOR.,1,1900
The Royal Arms.,1,1900
Guncotton Warehouse Blown Up.,1,1900
ALL ARMOR BIDS REJECTED.; New Proposals to be Asked For -- Contractors Must Come to Reasonable Terms.,1,1900
English Anti-High Church Campaign.,1,1900
Woman Charged with Poisoning.,1,1900
A TROUBLED READER.,1,1900
Robert E. Lee at West Point.,1,1900
The Friend of Animals.,1,1900
Woman in Morocco.,1,1900
SITUATION IN SZE-CHUEN.,1,1900
The Conquest of China.,1,1900
THREAT BY A CHINESE ENVOY.,1,1900
Newark Aids Chicago Strikers.,1,1900
ENVOYS AGAIN ATTACKED?,1,1900
American Swimmer Did Not Finish.,1,1900
FOOD AT THE EXPOSITION; Marvelous Exhibits to Delight the Gourmet's Eye. RIVERS OF FAMOUS WINES Things to Eat that Have Made France Famous -- America's Splendid Showing.,1,1900
Agricultural Implement Makers Fail.,1,1900
Prohibitionists Name a Ticket.,1,1900
"A Boy, a True Hero.",1,1900
A COURTEOUS INQUIRER.,1,1900
"HOTTEST DAY OF THE YEAR; Highest Average Temperature, with 95 1-10 as the Maximum. THE HEAT CAUSES 30 DEATHS Many Prostrations Reported -- A Wind from the West in the Afternoon Brings Relief.",1,1900
Germans Expelled from Pretoria.,1,1900
Board Will Inquire into Yellow Fever.,1,1900
"Litigation Over ""La Loie's"" Theatre.",1,1900
Modern Church Music.,1,1900
BALTIMORE DEATH RATE INCREASES; Intense Heat Interferes with Business -- No Relief Promised.,1,1900
Pittsburg's Hottest Day.,1,1900
WANTS A STANDING ARMY.; Gen. Wheeler Tells Chicago Students the Way to Preserve Peace Is to Prepare for War.,1,1900
TICKET SCALPING AGAIN.,1,1900
GENERAL NOTES.,1,1900
M. Lockroy to Study German Navy.,1,1900
WESTERN UNION MAN INSANE.,1,1900
"""CONSENT OF THE GOVERNED.""",1,1900
JUSTICE WERNER FOR GOVERNOR.,1,1900
MR. BRYAN'S REMEDY.,1,1900
Article 2 -- No Title,1,1900
Humbert to be Buried To-day.,1,1900
SAILING DATES OF TRANSPORTS.,1,1900
"Turbotville, Penn., Nearly Destroyed.",1,1900
Chicago Officials Accused.,1,1900
Rabies Increasing in Paris.,1,1900
THE RACE PROBLEM.,1,1900
"DOG AMBULANCE RUN DOWN.; Many Animals Liberated by Trolley Collision, and Middle Village Farmers Arm Themselves.",1,1900
English and American Bruisers.,1,1900
The Relief Due at Taku.,1,1900
Lake Breeze Keeps Buffalo Cool.,1,1900
Article 9 -- No Title,1,1900
Long and Tewkesbury Won in Glasgow.,1,1900
COLORED BOY SHOT IN THE HEAD.; Wound from Friend's Pistol Fatal -- Said to Have Been an Accident.,1,1900
BOSTON STOCK MARKET.,1,1900
Obituary 2 -- No Title,1,1900
Peru's President Installed.,1,1900
Article 6 -- No Title,1,1900
Article 4 -- No Title,1,1900
NEWPORT.,1,1900
Boys Raid a Paper Mill.,1,1900
Lockstep Abandoned at Sing Sing.,1,1900
Great Floods in New South Wales.,1,1900
CHICAGO'S RECORD OF DEATH.; Heat Ends 11 Lives -- 21 Prostrations -- Men Forced to Quit Work.,1,1900
THE CROWD AT THE BRIDGE.,1,1900
Cuban Tax Law Inoperative.,1,1900
PHILADELPHIA PRICES.,1,1900
How the Chinese Are Armed.,1,1900
REAL ESTATE TRANSFERS.,1,1900
AMERICANS IN ENGLAND.,1,1900
BELIEVE HOSTILITIES OVER.; Washington Officials Exultant -- Why Chinese Tried to Induce Envoys to Leave Peking.,1,1900
FREE SHIPS AND GOLD.,1,1900
Sportsmen's Finds.,1,1900
RHINOTECHNICS.,1,1900
Queen Victoria's Family Circle.,1,1900
BAILIFF MOORE'S MEDAL.; His Gallantry in the Civil War Has Just Been Fittingly Remembered.,1,1900
VON WALDERSEE'S APPOINTMENT.,1,1900
Cycle Races at Buffalo.,1,1900
"PASSENGERS THE VICTIMS.; Wall, Who Approached Campania Voyager on the Pier, Arrested -- Police Call Him a Bunko Man.",1,1900
WASHINGTON LEADS THE COUNTRY.; Mercury in Weather Bureau Thermometer Climbs to 101 Degrees.,1,1900
HOUSEHOLD NOTES.,1,1900
IN FOREIGN LANDS.,1,1900
OUTBREAK NEAR SWATOW.,1,1900
Article 1 -- No Title,1,1900
Plato on the Art of Writing.,1,1900
NARRAGANSETT.,1,1900
THE TOWN MEETING IDEA.,1,1900
A Horse's Blinders.,1,1900
Twelve Injured in Trolley Accident.,1,1900
"Asbury Park Fire Does $75,000 Damage.",1,1900
End of a Famous Excursion Boat.,1,1900
The Rev. Cyrus Hamlin Buried.,1,1900
New Line to Thousand Islands.,1,1900
No Relief in Oswego.,1,1900
HINTS TO WHEELMEN.,1,1900
The English Soldier and His Religion.,1,1900
Article 11 -- No Title,1,1900
OUTSIDE SECURITIES.,1,1900
Obituary 1 -- No Title,1,1900
Article 8 -- No Title,1,1900
MR. BRYAN'S AMMUNITION.,1,1900
THE FINANCIAL SITUATION,1,1900
END OF CHINESE CRISIS IN SIGHT; Acceptance of American Proposal Expected. SMALL ESCORT OF ALLIES Enough Troops to Go to Peking to Make Envoys' Journey Safe. Administration Officials Are Confident that the Fighting Is Now Practically Over.,1,1900
MINEOLA WINS SPECIAL CUP; August Belmont's Yacht Again Outsails Sister Seventies. THIRD TIME IN A WEEK Final Run of the N.Y.Y.C. Cruise -- Vice Commodore's Trophy for Schooners Goes to Quissetta.,1,1900
Miss Marny's Engagement.,1,1900
Brahms the Musician.,1,1900
ASBURY PARK.,1,1900
Mortality from Snake Bites in British India.,1,1900
Toledo Also Suffers.,1,1900
In Continental Centres.,1,1900
SENATOR BUTLER'S ATTITUDE.,1,1900
The Bishop Ditched.,1,1900
WISHES TO AMEND THE CALENDAR,1,1900
PIG IRON IN A MINUTE.; Labor-Saving Contrivance Installed by Illinois Steel Company.,1,1900
The Kentucky Stock Farm Sold.,1,1900
Southern Tennis Championship.,1,1900
THE BANK STATEMENT.,1,1900
MR. BRYAN AND IMPERIALISM.,1,1900
RED CROSS ASSOCIATION MEETS.,1,1900
Steamship Firemen Strike.,1,1900
LET PEACE PREVAIL.,1,1900
Oppose Chilkoot Pass Railway.,1,1900
Paret Won Tennis Trophy.,1,1900
BAR HARBOR'S SOCIAL SEASON.,1,1900
Boston Negroes Enter a Protest.,1,1900
MEXICO'S NEW RAILROAD.,1,1900
ARTIFICIAL PEARL GROWING.; Japanese Native Makes a Success in Cultivating the Gems.,1,1900
Spindle City Wheelmen Races.,1,1900
Italian Problems.,1,1900
Runaway Boy with Tramps.,1,1900
MME. WU IN SINKING YACHT.; Wife of the Chinese Minister and Guests Saved from Drowning -- Brought Ashore in Rowboats.,1,1900
Toledo Officials Tear Up Tracks.,1,1900
Article 10 -- No Title,1,1900
THE TAKING OF YANG-TSUN.; Remey Sends Messages from Chaffee and the British Commander -- Next Move of Allies Undecided.,1,1900
To Exhibit Results of Negroes' Work.,1,1900
Christian Converts in China.,1,1900
NEWPORT'S FORTIFICATIONS.,1,1900
Fell Four Stories to Sidewalk.,1,1900
Tuan Ready to Leave Peking.,1,1900
DEATH LIST OF A DAY.,1,1900
Billingsgate.,1,1900
"PHILADELPHIA GETS A RECORD.; The Government Thermometer Registers 100.6, Highest Ever Reached in August.",1,1900
Finland and Russia.,1,1900
L. Reiff Rode Four Winners.,1,1900
SUBMARINE BOAT CAPSIZES.,1,1900
THE MIDVALE'S POSITION.,1,1900
"TWO GIRLS FALL TO DEATH.; One Rolls Off a Fire Escape, the Other Drops from Window.",1,1900
Article 5 -- No Title,1,1900
BETTER MAKE UP AND DIVIDE.,1,1900
Heat Forces Shipyard Men to Quit Work,1,1900
Confiscation in Morocco.,1,1900
Embargo on European Cattle.,1,1900
LENOX.,1,1900
Wrexham Church Being Restored.,1,1900
THE NEW MINERS' UNION.; Reasons for Its Formation -- Topics to be Discussed at the Miners' Convention in Hazleton To-day.,1,1900
THE WEEK'S TRANSACTIONS.,1,1900
"CONGER WILL ""HOLD ON.""",1,1900
"FIFTEEN KILLED AT A GRADE CROSSING; Train Crashes Into an Omnibus Containing 25 Persons. ONLY THREE ESCAPED INJURY Dead and Injured Residents of Slating- ton and Walnutport, Penn. -- Had Attended a Funeral.",1,1900
"TWO NEGROES MURDER WHITES; Capt. Wade of Sylvania, Ga., Who Headed a Pursuing Posse, Mortally Wounded -- More Trouble Feared.",1,1900
Small Cyclone in Iowa.,1,1900
THE WEEK'S GOLF EVENTS.; Women's Annual Club Tournament on the Shinnecock Club Links -- Richfield Springs Fixture.,1,1900
MUST THE SENATE BE REPUBLICAN?,1,1900
ROOF FELL AND HURT TWO MEN; Sudden Collapse of Stable Buried Employes Under Bricks and Timber.,1,1900
ALUMINUM WORKS DESTROYED.; Pittsburg Reduction Company's Works Wrecked by a Tornado.,1,1900
THE MINISTERS' PERIL.,1,1900
E.F. Henderson a Suicide.,1,1900
LOCAL OARSMEN TRAINING; Harlem River Alive with Crews Practicing for the Regattas. THE TITUS-RUMOHR RACE Sheepshead Bay Club Entry for This Event Is Expected to Furnish a Surprise for Many.,1,1900
"7,000 CHRISTIANS KILLED?; M. Delcasse Said to Have Received News of an Awful Massacre at Pao-ting-Foo.",1,1900
VAN WYCK FOR STANCHFIELD?; Supposed to be a Plan to Get the Latter in Line for Tammany.,1,1900
FATAL VISIT TO A HOSPITAL.; George Dennig Injured While Attempting to See His Wife.,1,1900
MONTCLAIR HOUSES STRUCK.; Lightning Sets One Ablaze -- Others But Slightly Damaged.,1,1900
ZIONISTS HOLD A FESTIVAL; Celebration of London Congress Opening Fills Cooper Union. ANTI-SEMITICISM DENOUNCED Dr. Stephen Wise Compares the Persecutions of the Jews with the Deeds of Chinese Boxers.,1,1900
ON THE LONDON EXCHANGE.,1,1900
NIU-CHWANG EVACUATED.,1,1900
"BIG FIRE IN GLENS FALLS.; Hotels and Business Houses Destroyed --The Estimated Loss, $140,000.",1,1900
"DEATH IN STORM IN QUEENS BOROUGH; Lightning, Electric Wires, and Fire Destroy Lives. BOY WRAPPED IN FATAL COIL Farmer Burned While He Tries to Rescue Stock -- Panic Among North Beach Excursionists.",1,1900
KING VICTOR RECEIVES DEPUTIES.; Thanks Them for Their Acknowledge- ment of Devotion to the Throne.,1,1900
"BIG STORM KILLS DEADLY HEAT WAVE; Relief Comes at the Price of Human Life. WIND VELOCITY, 76 MILES Death by Lightning and In Other Forms Follows. Tree Shelter Nearly Proves Fatal to Seven Children -- Queens Borough Suffers -- Panic Among Excursionists -- Yachts and Other Craft in Peril -- Squall Causes Tragic Drownings -- Alarm in the City -- Deaths and Prostrations.",1,1900
MESSAGE FROM FRENCH ENVOY.,1,1900
EDICT PROPOSES ARMISTICE.; Latest Effort of Chinese Government to Stay Allies' Advance Has No Effect on the United States.,1,1900
"OUR LONDON CABLE.; THE NEW EXCHEQUER BONDS Anger at Their Sale in This City Has Given Place to Thankfulness Over Prospect of Gold Imports -- Market, However, Likely to be Pinched for Metal -- Stock Exchange Still Idle.",1,1900
"CARDINAL GIBBONS ON CHINA.; In a Sermon at Southampton He Eulogizes Missionaries, but Says the Heathen Must Be Forgiven.",1,1900
CRABBERS AGAIN AT WAR.; Maryland Boy Killed by Virginians -- More Trouble Fenred.,1,1900
POLITICS IN NEBRASKA; Bryan and Roosevelt Both Popular Candidates. The Anti-Imperialistic Issue Cuts a Small Figure -- Apathy as to Free Silver -- Thurston's Position.,1,1900
THE SITUATION IN CHINA.,1,1900
YOUTH SHOT AT RYE BEACH.; Watchman Opens Fire and Large Bullet Enters Boy's Leg.,1,1900
Diogenes Excuses Himself,1,1900
"DROWNED IN HELL GATE; Squall Capsizes Sloop, and Father and Daughter Sink. A SON SAVED BY TUG CAPTAIN Lost Excursionists Might Have Been Rescued by Tow -- The Mother's Ominous Dream.",1,1900
Article 3 -- No Title,1,1900
YEAR'S RICHEST STAKES; The Futurity and Champion Set for Early in Sheepshead Meeting. ADVANTAGES OF SARATOGA Horses Sorely Tried by Early Campaign Regain Freshness by Their Stay at the Springs.,1,1900
"APPROPRIATIONS $710,150,862.; Details of the Money Allotted at Last Session of Congress -- 5,069 New Offices Created.",1,1900
YESTERDAY'S BASEBALL GAMES; Brooklyn's Strong Finish Enabled Them to Defeat St. Louis by One Run.,1,1900
STORM AT THE BEACHES.; Great Rush for Cover at Coney Island -- Brooklyn People Alarmed -- Car Menaced by Lightning.,1,1900
Obituary 2 -- No Title,1,1900
"STORM IN THE HARBOR.; Passengers on Crowded Excursion Boats Frightened, but No Loss of Life Reported. BIG STORM KILLS DEADLY BEAT WAVE",1,1900
TO FIX CITY LABOR RATE; Central Federated Union Appeals to Mayor and Controller. Meeting Adopts Resolutions Calling on the Municipal Government to Accept Union Scale.,1,1900
TROLLEY ACCIDENT IN STORM.; Motor Burns Out and Flames Envelope Car -- Passengers Injured.,1,1900
"CONDITIONS IN MINDANAO.; Some Pacific Communities, but Others Which Take Every Opportunity of Attacking Americans.",1,1900
SYMPATHY WASTED ON CARTER.,1,1900
DE WET'S FORCES IN FLIGHT.; Kitchener and Methuen After Them -- Another Mafeking Siege Expected.,1,1900
LOUBET ADDRESSES TROOPS.,1,1900
RACINE BANKS MAY COMBINE.; The First National and the Union National Likely to Consolidate.,1,1900
TRAIN ROBBER CONFESSES; C.R.H. Ferrell Killed Messenger Lane and Robbed Ohio Train. Murderer Was a Discharged Employe of the Adams Express Company and a Friend of His Victim.,1,1900
"KRUEGER HELPING OUT BRYAN?; Pretoria Report Says He Is Contribut- ing Over u500,000.",1,1900
Gov. Roosevelt's Plans.,1,1900
BRITISH SOLDIERS STARVED.; Terrible Indictment of War Office Meth- ods -- Rundle's Men So Weak They Can Hardly March.,1,1900
CONSUL GRAVENHORST DEAD.; He Represented the Netherlands in This City for Many Years.,1,1900
"TWO NEWARK BOYS DROWNED.; One Was Lost While Bathing, the Other Fell in Morris Canal.",1,1900
INJURED ON WAY TO CHURCH.; Three Brooklyn Women Thrown from Wagon and One Fatally Hurt.,1,1900
Yacht Ivanhoe Went Aground.,1,1900
ELEPHANTIASIS IN MOSQUITOS.; Insects Are of Nigeria Variety -- They Also Carry Malaria Germs.,1,1900
GERMAN MONEY AND TRADE.,1,1900
Article 2 -- No Title,1,1900
"CHINA UNABLE TO OBTAIN ARMISTICE; America Rejects Proposal in Latest Imperial Edict. MESSAGE FROM SIR R. HART He Is Apparently Confident the En- voys Will Be Rescued. Advance on Peking Not So Difficult as Supposed, as the Attempt to Flood the Country Failed.",1,1900
"WANT A NEW CHICAGO CENSUS.; Citizens Declare the Recent Count Was 500,000 Out.",1,1900
Drowned While Rescuing a Girl.,1,1900
LOSSES BY FIRE.,1,1900
"FILIPINOS SURRENDER.; Col. Grassa, His Officers, and, 169 Rebel Privates Lay Down Their Arms Near Tayug.",1,1900
Von Waldersee May Go to Rome.,1,1900
Binghamton Man a Suicide.,1,1900
Mr. Bryan's Quiet Day.,1,1900
"SHIP FIREMENS' STRIKE.; Try to Block Transport Polynesian, but She Sails for China.",1,1900
"SILVER PLATE COMBINE.; Two Companies in Wiristed, Conn., Secede from the Trust.",1,1900
RAIDED MEN DISCHARGED.; Court Flouts Detectives' Evidence Against Alleged Gamblers.,1,1900
Front Page 1 -- No Title,1,1900
Article 1 -- No Title,1,1900
STATE DEMOCRATS UNITED; Chairman Campbell Gives a Roseate Hue to the Outlook. MR. McGUIRE MAKES FRIENDS Approves Nomination of Bird S. Coler -- Convention to be Held at Saratoga or Albany.,1,1900
Thrown from Carriage and May Die.,1,1900
BOSTON STOCK MARKET.,1,1900
TRAIN WRECK IN ITALY.; Six Persons Killed in Collision Near Rome -- King Goes to the Scene.,1,1900
NEW YORK VERSUS NEW ORLEANS,1,1900
"WRECK ON SOUTHERN PACIFIC.; Reported that Forty Persons Were In- jured Near Iowa Station, La.",1,1900
TORPEDO BOAT GOES DOWN; The Framee Sunk in Collision with Battleship Brennus. Of Her Crew of 4 Officers and 56 Men 14 Were Saved -- Accident Occurred at French Manoeuvres.,1,1900
Lightning Endangers Live Stock.,1,1900
TO APPEAL TO PENSIONERS.; Republicans Will Issue Literature Showing What the Party Has Done for the Soldier.,1,1900
EYRE-CRAGIN CANAL RIGHTS.; Report of Their Forfeiture -- No Con- firmation in Washington.,1,1900
Fast Horse Orimar Broken Down.,1,1900
Smuggling in the Yukon.,1,1900
BIG FIRE AT ASBURY PARK.; Opera House and Five Cottages De- stroyed -- W.A. Brady's Scenery and Properties Lost.,1,1900
Oil Tank Struck by Lightning.,1,1900
"FOUR STRUCK, ONE DEAD.; Mother, Two Daughters, and Friend Lightning's Victims -- Survivors Cannot Live, It Is Feared.",1,1900
BANK OF SPAIN'S REPORT.,1,1900
METZ NOT TO BE CELEBRATED.; Germany Anxious Not to Offered France -- A Franco-German Alliance?,1,1900
Cycle Races at Hills Grove.,1,1900
PHILADELPHIA'S DEATH LIST.; Seventeen Persons Succumb to Heat -- Thermometer 99.,1,1900
Blas Trujillo Commits Suicide.,1,1900
Curtailina Hard Coal Output.,1,1900
POLITICAL OUTLOOK IN OHIO.; Republican Harmony May Increase McKinley's Pulrality -- Democrats to Make a Fight.,1,1900
HOLDS DR. VROOM RESPONSIBLE.; Husband of Woman Killed by Motor Carriage Asks for an Indictment.,1,1900
ITALIANS STILL IN PEKING.,1,1900
Died After 600-Mile Bicycle Ride.,1,1900
MURDER IN CHINATOWN; Feud Between Secret Societies Results in Deadly Conflict. Exciting Chase of the Assassin -- Capture of Accomplices All Armed with Formidable Weapons.,1,1900
WALDERSEE'S APPOINTMENT.; Correspondence Between Germany and United States -- Kaiser's Telegram to the President.,1,1900
Mrs. Booth-Tucker Very III.,1,1900
BELIEVED IT A HUMAN BODY.; Carcass of a Gorilla Creates Alarm in an Express Office.,1,1900
PROMINENT REFORMER KILLED.,1,1900
WRECK IN WEST VIRGINIA.,1,1900
THE COUNTRY NOT FLOODED.,1,1900
PASTOR STORMS HIS CHURCH.; Polish Women at Wilmington Throw Red Pepper at Father Gluez's Police Posse.,1,1900
THE SWATOW OUTBREAK.,1,1900
New York Canoeists Victorious.,1,1900
POLICE TO WEAR SHIRT WAISTS; The Garment to Form Regular Part of Camden Force's Uniform.,1,1900
OUTSIDE SECURITIES,1,1900
BOLTS LEAVE THEIR MARK.; Houses Struck and Trees Torn to Pieces in Hackensack.,1,1900
Front Page 2 -- No Title,1,1900
BATHED HER LEGS IN INK.; Instead of Relieving Scalds It Sets Up Blood Poisoning and the Victim May Die.,1,1900
Article 4 -- No Title,1,1900
Burned by Exploding Sulphur.,1,1900
BROCKWAY'S FRIENDS TO GO.; Reports that Elmira Managers Will Take Such Action -- The New Mode of Punishment.,1,1900
Regatta for Bar Harbor.,1,1900
Veterans in Camp at Margaletta Grove.,1,1900
HAVEMEYER ESTATE TAXES.; Assessments of Stocks and Bonds Re- duced by Surrogate Thomas.,1,1900
A BARKENTINE'S DANGER.; The Fraterni Saved from the Rocks Near Narrangansett.,1,1900
MR. BRYAN AND THE FILIPINOS.,1,1900
THANKS THE ANTI-IMPERIALISTS.,1,1900
Brooklyn Man Drowned.,1,1900
ADVICE TO THE NEGRO.; President Atkins Tells Them What to Do to Become Good and Useful Citizens.,1,1900
NOVEL NEWSPAPER COMBINE.; Publishers of Four Worcester Papers Agree to Exchange Information and Protect Each Other.,1,1900
Thomas F. Cushing Injured.,1,1900
JOHN G. WOOLLEY INJURED.; Prohibition Candidate Falls and Dislocates His Arm.,1,1900
IOWA CENTRAL DIVIDEND PASSED.,1,1900
CINCINNATI'S STRANGE CRIME.; Body Found in the Sewer Thought to be That of William Schamadam.,1,1900
Announced Wedding from Pulpit.,1,1900
Knights of Pythias Encampment.,1,1900
EXCURSIONISTS IN A WRECK.; Thirteen Seriously Injured on the Southern Railway.,1,1900
Aged Man Killed by Train.,1,1900
BULLION AND MINING.,1,1900
Obituary 2 -- No Title,1,1900
Decision Regarding Deed Tax.,1,1900
"CINCINNATI, 4; BROOKLYN, 0.",1,1900
WHAT IS DOING IN SOCIETY.,1,1900
Eyre-Cragin Canal Concession.,1,1900
ENVOYS' POSITION DESPERATE.,1,1900
THE TAKING OF YANG-TSUN.,1,1900
Firemen Strike in France.,1,1900
Utica Working Men to Build a Theatre.,1,1900
Pennsylvania Football Games.,1,1900
Obituary 1 -- No Title,1,1900
"GOSSIP OF SPEEDWAY HORSES.; Rain and Heat Check Trials, but Drivers See Sport Ahead.",1,1900
LOSSES BY FIRE.,1,1900
"PLANS OF GOV. ROOSEVELT; His Itinerary Arranged After a Conference with Mr. Hanna. Consults Attorney General, and Then Explains the Status of Gardiner and Ice Trust Cases.",1,1900
"FIRE IN OIL WAREHOUSE.; Flames Cause $5,000 Damage at 346 Greenwich Street.",1,1900
"Geneva Hospital to Get $90,000.",1,1900
BRYAN TALKS TO PHONOGRAPH.; Delivers Part of His Indianapolis Speech into the Instrument.,1,1900
"""Barley King"" a Bankrupt.",1,1900
John S. Carter a Bankrupt.,1,1900
The Chess Tournament Tie.,1,1900
NO PARTITION OF CHINA.; Prof. Fryer Says National Spirit Is Being Aroused in the Empire.,1,1900
CHICAGO QUOTATIONS.,1,1900
Article 2 -- No Title,1,1900
Brings Suit for Being Shot.,1,1900
The Solace Sails from Yokohama.,1,1900
AMERICAN CASUALTIES.,1,1900
Old Champions Won Again.,1,1900
Youth Killed by Freight Train.,1,1900
PRESIDENT'S DAY AT CANTON.; Colonel and Mrs. Herrick Guests of Mr. McKinley.,1,1900
Filipino Students in Ann Arbor.,1,1900
JULY IMPORTS AND EXPORTS.,1,1900
Front Page 2 -- No Title,1,1900
TO NOTIFY MR. BRYAN.; Fusion Populists and Monetary League Choose Aug. 23 in Topeka.,1,1900
THE MASSACRES IN PE-CHI-LI.,1,1900
INDUSTRIOUS BURGLAR ALARM.; Policeman Knew Its Habits and Refused to Get Excited.,1,1900
MARKET CONDITIONS.,1,1900
A Burglar Aged Seven Years.,1,1900
WALDERSEE'S REAL POSITION.,1,1900
COURT MAY LEAVE PEKING.,1,1900
BOYS TAKE A GROCER'S HORSE.; They Want a Drive and Do Not Ask the Owner's Consent.,1,1900
BRYAN DEFERS CHICAGO VISIT.; Unwilling to Embarrass Mr. McKinley by Counter Demonstration.,1,1900
Taconic Golf Team's Victory.,1,1900
A COADJUTOR FOR BISHOP POTTER,1,1900
PHILADELPHIA PRICES.,1,1900
Article 4 -- No Title,1,1900
"POLICE SPARE VICIOUS DOG.; Man Is Bitten, but Cannot Get Animal Killed.",1,1900
Obituary Notes.,1,1900
THE CONTEST FOR THE GOVERNORSHIP; All Factions Agree that McLaughlin Holds the Balance of Power. COLER THE LEADING ISSUE It Is Indicated that He Will Have to Explain Recent Utterances if He Wants the Nomination.,1,1900
